distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2836,0.0001925085908675422,0.018344829880453665,0.0014173107190663494,2.709301056482898,8.542426191239086,4.3749588458380796e-05,6.5624387765226e-06,0.0006899999845772993
2882,0.0002587846905248064,0.024606262829256806,0.0018811562209780418,3.628536734274874,11.440776325459055,5.9595519042259206e-05,8.9393287056256e-06,0.0009599999785423295
2946,0.0001357699179547953,0.01292401238556822,0.0009933687346022882,1.9072965642578246,6.013706053400882,3.1057256267433e-05,4.658588841205201e-06,0.0004949999889358887
2979,0.00010475920417530369,0.009918570321065908,0.0007926980083361152,1.5181519247860424,4.786732945140016,2.33182452901304e-05,3.4977369573159e-06,0.00034499999228864965
3002,0.0001107297407576976,0.010311522309346616,0.0008394422418514201,1.6552356873815899,5.218958037085222,2.4920736058680002e-05,3.7381106268792e-06,0.00035999999195337356
3026,4.6137391982374e-06,0.0004296467628894423,3.497676007714251e-05,0.06896815364089957,0.2174565848785509,1.0383640024450001e-06,1.557546094533e-07,1.4999999664723899e-05
3027,0.0006459356702697836,0.0614869680161882,0.004726027010077552,9.074107896620559,28.610662132846617,0.000147757249514757,2.2163589335430802e-05,0.002354999947361652
3184,0.000178775172693612,0.01697890373453984,0.0012907821952611673,2.5017708134774987,7.888083396802729,4.1455394490955495e-05,6.218309821014e-06,0.0006749999849125755
3229,0.00039764185505968734,0.038043600352057116,0.0029945981971690027,5.633857199701745,17.76355151297786,8.818778494899899e-05,1.3228168327520399e-05,0.001334999970160427
3318,5.9591724231204e-05,0.005659634578179946,0.00043026073175372247,0.8339236044924996,2.6293611322675763,1.3818464830318498e-05,2.072769940338e-06,0.00022499999497085848
3333,0.0003807256366580568,0.03635530066546658,0.002836164027096699,5.376783075081426,16.95299688010734,8.544588791885519e-05,1.2816883962819198e-05,0.001319999970495703
3421,9.0505047078258e-05,0.008640798038867931,0.0006841863130149841,1.2905165677167256,4.068998677378928,2.0031462042254e-05,3.0047194291200003e-06,0.000299999993294478
3441,0.0003306125799681703,0.031505251316431296,0.002434077104483513,4.652930075264107,14.670688458867128,7.51351627872192e-05,1.12702752901149e-05,0.001184999973513188
3520,7.9455632308272e-05,0.0075461794375732616,0.00057368097567163,1.111898139323333,3.5058148430234355,1.8424619773758e-05,2.763693253784e-06,0.000299999993294478
3540,0.00014152287763075352,0.013456549984749818,0.0010287573083473667,1.984356026556572,6.256674552985421,3.2591299476235504e-05,4.888695385889e-06,0.0005249999882653365
3575,0.0004509200527545681,0.04269297659937065,0.003412047948925018,6.53465393712253,20.603763546472244,0.00010036983842273521,1.5055476468446702e-05,0.0014849999668076661
3674,0.000125348907309515,0.010728665377745698,0.0009581953067007751,2.141428053523024,6.751922617845127,2.9584122938095e-05,4.4376188564375004e-06,0.0003749999916180975
3699,6.50052871839602e-05,0.006003886703561036,0.0004932560466840874,0.9862849922120828,3.109756528302975,1.47087868200364e-05,2.2063181639716e-06,0.0002099999953061346
3713,4.6432347988543e-06,0.00042884905025435973,3.52325747631491e-05,0.07044892801514877,0.22212546630735538,1.0506276300026e-06,1.575941545694e-07,1.4999999664723899e-05
3714,5.0169816976002095e-05,0.004673159725180621,0.0003571069499738195,0.7287901074208221,2.2978752515578047,1.16675919148295e-05,1.7501388529104997e-06,0.0001949999956414107
3727,0.00015342392028744483,0.014509850879630267,0.0011042436679161176,2.253356948488628,7.104834601765991,3.5224410907362606e-05,5.2836617603490006e-06,0.0006286171687153554
3769,6.104452476345851e-05,0.005821458699554116,0.0004350797242896312,0.8832975914189873,2.785037445537838,1.4082037410464002e-05,2.1123056667159005e-06,0.0002511032604290239
3786,2.90994116827304e-05,0.0027577133334662695,0.0002089349452072696,0.4258254988900455,1.3426278349011183,6.6887689827776005e-06,1.0033153716536002e-06,0.0001193440126887624
3794,6.56066837378489e-05,0.006111055025236197,0.00046698601150422554,0.9530332173964597,3.0049137904986685,1.5257620196315502e-05,2.2886431153445e-06,0.0002549999943003063
3811,0.0001813831844516999,0.016895269775653015,0.0012910789729822705,2.6348565422137415,8.30770283255514,4.2182832307460505e-05,6.3274250835995e-06,0.0007049999842420233
3858,0.0002623786508792604,0.02378564067780987,0.0018217537321291294,3.7123661942501363,11.705090907317047,6.26098709850518e-05,9.3914812509642e-06,0.0009149999795481579
3919,0.00014610421857105,0.012779903946813389,0.0009818402882060071,1.9967832976401196,6.2958579544379445,3.5994748886079005e-05,5.3992128534169e-06,0.0004349999902769931
3948,5.9222210431492e-05,0.005015957095509444,0.00038646657147597496,0.7844995724834841,2.473527258248908,1.4989665199640001e-05,2.248450056149e-06,0.000149999996647239
3958,0.0001534441634103448,0.013191948582131513,0.0010150450512671897,2.0622637278814517,6.502317787450397,3.83623059542324e-05,5.7543465310968e-06,0.0004199999906122692
3986,0.0001023188753788437,0.009201842184250582,0.0007052527808470903,1.4365268403137688,4.529369251467156,2.4595112107120798e-05,3.6892670805832995e-06,0.00034499999228864965
4009,9.46283658908808e-05,0.008578427785439626,0.0006570259361777188,1.3388861684180817,4.221508196081558,2.25806092077236e-05,3.3870915987084e-06,0.00032999999262392575
4031,0.000298636312592856,0.025815409845388566,0.00198538255271874,4.0349707712884495,12.722263319457134,7.43187750380656e-05,1.11478174413648e-05,0.0008399999812245384
4087,0.00018664769537053501,0.016134631153367853,0.0012408640954492127,2.521856732055281,7.95141457466071,4.6449234398791e-05,6.967385900853001e-06,0.0005249999882653365
4122,4.8078895414488e-05,0.004435505049901595,0.0003392174083261164,0.691920117115186,2.1816241751048877,1.12856231726196e-05,1.6928435558699999e-06,0.00017999999597668678
4134,5.93897495453568e-05,0.005589156310445456,0.000426742665058504,0.8713848249785394,2.7474763975378482,1.3672731410430401e-05,2.0509097666176003e-06,0.00023999999463558238
4150,0.0002821322841372,0.024678435207639647,0.0018959674530874618,3.8558574023395416,12.157518808569824,6.950710129725601e-05,1.04260661997016e-05,0.0008399999812245384
4206,9.26212005710808e-05,0.008627371800333454,0.000659274369182436,1.3454586598538254,4.242231233645178,2.1540169688916002e-05,3.231025574604e-06,0.00035999999195337356
4230,0.0001262032177838832,0.011876957159696595,0.0009068281632493211,1.8516927530793965,5.838387344767928,2.9054554247164602e-05,4.3581832540624006e-06,0.0005099999886006126
4264,0.0001453876112344635,0.013292193663627775,0.0010173262759566061,2.0740731686311946,6.539552852706001,3.4420046257576e-05,5.163007228323001e-06,0.0005249999882653365
4299,0.0004200201458494155,0.03651787008299361,0.002807047772056271,5.706759661284529,17.99341386044807,0.0001040169284210808,1.5602540847561e-05,0.001214999972842636
4380,6.0098619268109997e-05,0.005544381312376993,0.0004240217604076455,0.8649001463939824,2.7270302188811097,1.4107028965774499e-05,2.1160544448375e-06,0.00022499999497085848
4395,0.000222711560795088,0.02095933616417046,0.0016002849939693899,3.2676930936695228,10.30303649076693,5.1272742789113996e-05,7.690911624816001e-06,0.0008999999798834339
4455,0.0003069566261365311,0.027605526552751745,0.002115758342541271,4.3095805209413065,13.58810775440147,7.37853363213624e-05,1.10678012417499e-05,0.0010349999768659492
4524,0.00025465550485541556,0.021568615510690604,0.0016618062573466922,3.3733481616789813,10.636167210470303,6.4455560358452e-05,9.6683352414407e-06,0.0006449999855831276
4567,0.00038909055721908856,0.033451012476119195,0.002573864237141802,5.229311595699395,16.488020103892076,9.727584724108929e-05,1.4591378703852599e-05,0.0010649999761953967
4638,0.00012019723853621999,0.011088762624753987,0.000848043520815291,1.7298002927879648,5.4540604377622195,2.8214057931548997e-05,4.232108889675e-06,0.00044999998994171695
4668,0.000133459402668057,0.012002402849022497,0.0009198949315396829,1.8737306612788287,5.907872936696291,3.2080581009288e-05,4.812087496412999e-06,0.00044999998994171695
4698,0.00021076317857514362,0.01910649824938826,0.0014633759487594647,2.9820646478402733,9.402450073090744,5.02931750535662e-05,7.5439767425778e-06,0.0007349999835714711
4747,0.0001332841188848823,0.01189671786677562,0.0009123838828319291,1.8576505246193042,5.857172275590322,3.2257107668346806e-05,4.8385665305180005e-06,0.0004349999902769931
4776,0.00017598211277793303,0.015212652230318263,0.0011699575757092575,2.3777506330806935,7.49704802753724,4.37949924331458e-05,6.569249563661401e-06,0.0004949999889358887
4809,0.00025409400276798117,0.021623542773355216,0.0016653255665707144,3.3814321778862992,10.661656101174781,6.40642271607492e-05,9.60963521848e-06,0.0006599999852478515
4853,4.63106002855404e-05,0.004313685900166727,0.000329637184591218,0.6727293299269127,2.121115616822589,1.0770084844458001e-05,1.615512787302e-06,0.00017999999597668678
4865,8.03649106267568e-05,0.0076003980798063295,0.0005784133498608234,1.18032983016071,3.721580029496471,1.84508819038566e-05,2.767632350659e-06,0.00032927565980328137
4887,0.0003551829918175188,0.03438720203266558,0.0024857797996080105,4.997643075833771,15.75757031618082,8.26498699925484e-05,1.2397480880746798e-05,0.0014715808124692103
4989,0.0001559997979733205,0.015136693139607173,0.0010888084126463625,2.185799955330098,6.891828062465812,3.6347063249925e-05,5.4520596591704994e-06,0.0006470185061476529
5034,0.0002776911383818649,0.026426185966219123,0.001984103098675367,4.033402481055329,12.717318563279889,6.398203112224e-05,9.5973049126185e-06,0.0011411287491253726
5111,4.2531387353679605e-05,0.004081959895816819,0.000300827773641438,0.6082700977402624,1.9178757601798044,9.847369817370001e-06,1.4771055141035999e-06,0.0001754826994525464
5123,3.5442822794733003e-06,0.0003401633246514016,2.5068981136786498e-05,0.05068917481168854,0.1598229800149837,8.206141514475001e-07,1.230921261753e-07,1.46235582877122e-05
5124,0.000725259616296936,0.06269456676737223,0.00482164334231694,9.799214730271949,30.896925204395902,0.0001804884536638736,2.70732709290288e-05,0.0020399999544024505
5260,2.11725495742128e-05,0.002036429109699234,0.00014936600068682162,0.3015960384533342,0.9509323874668645,4.9082029502898e-06,7.362304637208001e-07,8.74469066752224e-05
5266,0.0001573145365069256,0.015033932043886002,0.0011184041970797298,2.267562584893562,7.149625244943495,3.63340918364116e-05,5.450113921335599e-06,0.0006477550712920496
5310,0.000308506245576298,0.02846115740353523,0.0021766450367592467,4.43982075148911,13.998755123589698,7.241608202430909e-05,1.0862412816832498e-05,0.0011549999741837403
5387,7.115042244606299e-05,0.006305748147661273,0.0004838979345742755,0.9848421172577603,3.1052072922499145,1.7329131453225e-05,2.599369938852e-06,0.00022499999497085848
5402,4.8078895414488e-05,0.004435505049901595,0.0003392174083261164,0.691920117115186,2.1816241751048877,1.12856231726196e-05,1.6928435558699999e-06,0.00017999999597668678
5414,0.0009172835272825285,0.07845069293190698,0.00603914335405021,12.265995283561429,38.67468468972464,0.00023032613777953552,3.45489246435313e-05,0.0024449999453499956
5577,0.0005852606554440672,0.0500544298461247,0.0038531957596393976,7.826156499941034,24.675872440069707,0.00014695655416608401,2.20434856621304e-05,0.0015599999651312855
5681,0.00016319768276805722,0.013957485245554005,0.0010744488175917551,2.182293639406635,6.880772122711746,4.09782699116965e-05,6.1467411942479e-06,0.0004349999902769931
5710,0.0002955697322644035,0.025697760428773284,0.0019753299136692276,4.015867909792817,12.662031975870864,7.31970977777976e-05,1.0979565781617001e-05,0.0008549999808892622
5767,5.1854338993755005e-06,0.00045083790225918045,3.46549107661268e-05,0.07045382297882136,0.22214091185738358,1.2841596101368e-06,1.92623961081e-07,1.4999999664723899e-05
5768,7.27750163479542e-05,0.0056553164319957895,0.0004982992580449492,1.141601769576541,3.599470737708007,1.77196449705128e-05,2.6579469839915997e-06,0.0002099999953061346
5782,0.00019233397177673608,0.014946193427417442,0.0013169337534045087,3.0170903910237152,9.512886949656874,4.6830490279212394e-05,7.0245741719778e-06,0.0005549999875947842
5819,0.0001012188839862264,0.007750745591986496,0.0006925811579670798,1.6060465186909811,5.06386514796551,2.4803375240481397e-05,3.7205066317260997e-06,0.0002849999936297541
5838,3.4580190579718e-05,0.00277189899881853,0.00023712593938668948,0.5289999940028023,1.6679371687848064,8.3032967268139e-06,1.2454946119504e-06,0.0001049999976530673
5845,4.74198499883724e-05,0.003992958736213735,0.00033340922515041237,0.7496246075291021,2.3635666206552597,1.1649683867644897e-05,1.7474526744576e-06,0.00016499999631196287
5856,0.0001163941772441868,0.009800898716160987,0.0008183680980964668,1.8399876730259779,5.801481705244728,2.8594678584219297e-05,4.2892020191232e-06,0.0004049999909475453
5883,0.000130430316717183,0.011485929688791714,0.0009395128513695085,2.131614803201576,6.72098204473489,3.27939795355358e-05,4.919097064235801e-06,0.0005099999886006126
5917,3.8716841711670096e-05,0.0035314210906793805,0.0002843272631056286,0.6496504270216924,2.048347948471277,9.9165727267046e-06,1.487485918336e-06,0.00016499999631196287
5928,0.0001434400229284113,0.012847764918006122,0.0010428729404139423,2.3741968011490706,7.485843110654575,3.63876904958463e-05,5.4581536677174e-06,0.0005849999869242321
5967,0.0002604587533330534,0.023756832791843107,0.0019127470427105922,4.370375599964112,13.779795289715864,6.67114892523764e-05,1.0006723450624e-05,0.0011099999751895684
6041,3.5197128828791002e-06,0.0003210382809708528,2.58479330096026e-05,0.05905912972924477,0.1862134498610252,9.015066115186001e-07,1.35225992576e-07,1.4999999664723899e-05
6042,,,,,,,,
